"AddressSuggestId";"Pincode";"Locality";"City";"State"
33047;"757086";"Jhadpokhria";"Mayurbhanj";"Orissa"
33048;"757087";"Brundabanchandrapur";"Mayurbhanj";"Orissa"
33049;"757091";"Khairi Jashipur";"Mayurbhanj";"Orissa"
33050;"757092";"Kusumbandi";"Mayurbhanj";"Orissa"
33051;"757093";"Joka";"Mayurbhanj";"Orissa"
33052;"757101";"Rad";"Mayurbhanj";"Orissa"
33053;"757102";"";"Mayurbhanj";"Orissa"
33054;"757103";"Pratappur (Baripada)";"Mayurbhanj";"Orissa"
33055;"757104";"Bahanada";"Mayurbhanj";"Orissa"
33056;"757105";"Kuchei";"Mayurbhanj";"Orissa"
33057;"757106";"Salchua";"Mayurbhanj";"Orissa"
33058;"758001";"Gonasika Junior Science College";"Kendujhar";"Orissa"
33059;"758001";"Keonjhargarh";"Kendujhar";"Orissa"
33060;"758001";"Madhapur";"Kendujhar";"Orissa"
33061;"758001";"Orissa Scol of Mining Engineering";"Kendujhar";"Orissa"
33062;"758002";"";"Kendujhar";"Orissa"
33063;"758013";"Raisuan";"Kendujhar";"Orissa"
33064;"758014";"Naranpur";"Panikoii";"Orissa"
33065;"758015";"Ghasipura";"Kendujhar";"Orissa"
33066;"758016";"Saharpada";"Kendujhar";"Orissa"
33067;"758017";"Rajnagar (Keonjhar)";"Kendujhar";"Orissa"
33068;"758018";"Suakati";"Kendujhar";"Orissa"
33069;"758019";"Telkoi";"Kendujhar";"Orissa"
33070;"758020";"Salapada";"Panikoii";"Orissa"
33071;"758021";"";"Anandapur";"Orissa"
33072;"758022";"Fakirpur";"Kendujhar";"Orissa"
33073;"758023";"Hadgarh";"Kendujhar";"Orissa"
33074;"758025";"Kusaleswar";"Kendujhar";"Orissa"
33075;"758026";"Talpada";"Kendujhar";"Orissa"
33076;"758027";"Ghatgaon";"Kendujhar";"Orissa"
33077;"758028";"Harichandanpur";"Panikoii";"Orissa"
33078;"758029";"Dhenkikote";"Kendujhar";"Orissa"
33079;"758030";"Swam Patna";"Kendujhar";"Orissa"
33080;"758031";"";"Jhumpura";"Orissa"
33081;"758032";"Ukhunda";"Kendujhar";"Orissa"
33082;"758033";"Baliparbat";"Kendujhar";"Orissa"
33083;"758034";"";"Kendujhar";"Orissa"
33084;"758035";"Bhadrasahi";"Barbil";"Orissa"
33085;"758035";"Kasia";"Barbil";"Orissa"
33086;"758035";"Malada";"Barbil";"Orissa"
33087;"758035";"Serenda";"Barbil";"Orissa"
33088;"758035";"Sundara Shiv Mandir";"Barbil";"Orissa"
33089;"758035";"Thakurani";"Barbil";"Orissa"
33090;"758036";"";"Kendujhar";"Orissa"
33091;"758037";"";"Kendujhar";"Orissa"
33092;"758038";"Banaikela";"Kendujhar";"Orissa"
33093;"758040";"Kiribur Hill Top";"Kendujhar";"Orissa"
33094;"758041";"";"Champua";"Orissa"
33095;"758042";"Nalda";"Kendujhar";"Orissa"
33096;"758043";"Sainkul";"Kendujhar";"Orissa"
33097;"758044";"";"Karanjia (Keonjhar)";"Orissa"
33098;"758045";"Udayapur";"Kendujhar";"Orissa"
33099;"758046";"Turumunga";"Kendujhar";"Orissa"
33100;"758047";"Remuli";"Kendujhar";"Orissa"
33101;"758048";"Kalikaprasad";"Kendujhar";"Orissa"
33102;"758049";"Dhakota";"Kendujhar";"Orissa"
33103;"758051";"Bhadrasahi";"Kendujhar";"Orissa"
33104;"758052";"Jajang";"Kendujhar";"Orissa"
33105;"758053";"Chamakpur";"Kendujhar";"Orissa"
33106;"758054";"Palaspanga";"Kendujhar";"Orissa"
33107;"758061";"Ramachandrapur (Keonjhar)";"Kendujhar";"Orissa"
33108;"758062";"Panchapally";"Kendujhar";"Orissa"
33109;"758063";"Khaliamenta";"Kendujhar";"Orissa"
33110;"758064";"Kantipal";"Kendujhar";"Orissa"
33111;"758071";"Pandapada";"Kendujhar";"Orissa"
33112;"758072";"Banspal";"Kendujhar";"Orissa"
33113;"758073";"Padmapur (Keonjhar)";"Kendujhar";"Orissa"
33114;"758074";"Mandua";"Kendujhar";"Orissa"
33115;"758075";"Khirei Tangiri";"Kendujhar";"Orissa"
33116;"758076";"";"Sirigida";"Orissa"
33117;"758077";"Kesudurapal";"Kendujhar";"Orissa"
33118;"758078";"Dhanurjayapur";"Kendujhar";"Orissa"
33119;"758079";"Janghira";"Kendujhar";"Orissa"
33120;"758080";"Bhagamunda";"Kendujhar";"Orissa"
33121;"758081";"Machhagarh";"Kendujhar";"Orissa"
33122;"759001";"";"Dhenkanal";"Orissa"
33123;"759013";"";"Dhenkanal";"Orissa"
33124;"759014";"Mahimagadi";"Dhenkanal";"Orissa"
33125;"759015";"";"Kordha";"Orissa"
33126;"759016";"Goridiapatna";"Dhenkanal";"Orissa"
33127;"759017";"";"Bhuban";"Orissa"
33128;"759018";"Kamakhyanagar";"Dhenkanal";"Orissa"
33129;"759019";"Hindol Road Railway Station";"Dhenkanal";"Orissa"
33130;"759020";"Balimi";"Dhenkanal";"Orissa"
33131;"759021";"Rasol";"Dhenkanal";"Orissa"
33132;"759022";"Hindol";"Dhenkanal";"Orissa"
33133;"759023";"Marthapur";"Kordha";"Orissa"
33134;"759024";"Mathakargola";"Dhenkanal";"Orissa"
33135;"759025";"Gadasila";"Dhenkanal";"Orissa"
33136;"759026";"Analabereni";"Dhenkanal";"Orissa"
33137;"759027";"Govindpur (Dkl)";"Dhenkanal";"Orissa"
33138;"759028";"Kankadahad";"Dhenkanal";"Orissa"
33139;"759029";"Fulpada";"Dhenkanal";"Orissa"
33140;"759030";"Sadangi";"Dhenkanal";"Orissa"
33141;"759031";"";"Dhenkanal";"Orissa"
33142;"759032";"Dhalpur";"Dhenkanal";"Orissa"
33143;"759033";"Karanda";"Dhenkanal";"Orissa"
33144;"759034";"";"Balarampur";"Orissa"
33145;"759035";"Kantiokateni";"Dhenkanal";"Orissa"
33146;"759036";"Badakhamar";"Dhenkanal";"Orissa"
33147;"759037";"Samal Barrage";"Dhenkanal";"Orissa"
33148;"759039";"Badasualo";"Dhenkanal";"Orissa"
33149;"759100";"Angul Railway Station";"Angul";"Orissa"
33150;"759100";"Arkil";"Angul";"Orissa"
33151;"759100";"Biru";"Angul";"Orissa"
33152;"759100";"Burukuna";"Angul";"Orissa"
33153;"759100";"Dharampur ME scol";"Angul";"Orissa"
33154;"759100";"Durgapur";"Angul";"Orissa"
33155;"759100";"Ekagharia";"Angul";"Orissa"
33156;"759100";"Gaham";"Angul";"Orissa"
33157;"759100";"Gurujang";"Angul";"Orissa"
33158;"759100";"Handidhua";"Angul";"Orissa"
33159;"759100";"Kantiapasi";"Angul";"Orissa"
33160;"759100";"parabil";"Angul";"Orissa"
33161;"759100";"Radharamanpur";"Angul";"Orissa"
33162;"759100";"Samal";"Angul";"Orissa"
33163;"759100";"Saradhapur";"Angul";"Orissa"
33164;"759100";"Seepur";"Angul";"Orissa"
33165;"759100";"Talcher";"Angul";"Orissa"
33166;"759101";"";"Dhenkanal";"Orissa"
33167;"759102";"";"Dhenkanal";"Orissa"
33168;"759103";"";"Dhenkanal";"Orissa"
33169;"759104";"Chainpal Colony";"Dhenkanal";"Orissa"
33170;"759105";"Rengali Damsite";"Dhenkanal";"Orissa"
33171;"759106";"";"Dhenkanal";"Orissa"
33172;"759107";"";"Dhenkanal";"Orissa"
33173;"759116";"";"Dhenkanal";"Orissa"
33174;"759117";"";"Dhenkanal";"Orissa"
33175;"759118";"";"Khamar";"Orissa"
33176;"759119";"Pallahara";"Dhenkanal";"Orissa"
33177;"759120";"Parjang";"Dhenkanal";"Orissa"
33178;"759121";"";"Dhenkanal";"Orissa"
33179;"759122";"Angul";"Angul";"Orissa"
33180;"759123";"";"Dhenkanal";"Orissa"
33181;"759124";"Chhendipada";"Dhenkanal";"Orissa"
33182;"759125";"";"Athmallik";"Orissa"
33183;"759126";"Rajkisherenagar";"Dhenkanal";"Orissa"
33184;"759127";"Kisreganj";"Dhenkanal";"Orissa"
33185;"759128";"";"Dhenkanal";"Orissa"
33186;"759129";"";"Dhenkanal";"Orissa"
33187;"759130";"Kosala";"Dhenkanal";"Orissa"
33188;"759131";"";"Jagannathpur";"Orissa"
33189;"759132";"";"Dhenkanal";"Orissa"
33190;"759133";"";"Bamur";"Orissa"
33191;"759134";"Handapa";"Dhenkanal";"Orissa"
33192;"759135";"Gotamara";"Dhenkanal";"Orissa"
33193;"759136";"";"Raijharan";"Orissa"
33194;"759137";"Kumursinga";"Dhenkanal";"Orissa"
33195;"759138";"";"Jarapada";"Orissa"
33196;"759139";"Budhapank";"Dhenkanal";"Orissa"
33197;"759140";"";"Kumanda";"Orissa"
33198;"759141";"Bagdia";"Dhenkanal";"Orissa"
33199;"759142";"";"Thakurgarh";"Orissa"
33200;"759143";"";"Dhenkanal";"Orissa"
33201;"759144";"";"Tubey";"Orissa"
33202;"759145";"Kandasar";"Anugul";"Orissa"
33203;"759145";"Kulad";"Anugul";"Orissa"
33204;"759145";"Nalco Nagar";"Anugul";"Orissa"
33205;"759147";"Deepasikha";"Dhenkanal";"Orissa"
33206;"760001";"Baikuntha Nagar(Berhampur)";"Ganjam";"Orissa"
33207;"760001";"Bhapur Bazar(Berhampur)";"Ganjam";"Orissa"
33208;"760001";"Bijipur(Berhampur)";"Ganjam";"Orissa"
33209;"760001";"Gandhinagar(Berhampur)";"Ganjam";"Orissa"
33210;"760001";"Gatebazar";"Ganjam";"Orissa"
33211;"760001";"Godavarisha Nagar(Berhampur)";"Ganjam";"Orissa"
33212;"760001";"Khallikote College(Berhampur)";"Ganjam";"Orissa"
33213;"760001";"Military Lines(Berhampur)";"Ganjam";"Orissa"
33214;"760002";"Banthapalli";"Ganjam";"Orissa"
33215;"760002";"Bendalia";"Ganjam";"Orissa"
33216;"760002";"Lathi";"Ganjam";"Orissa"
33217;"760002";"Mohuda";"Ganjam";"Orissa"
33218;"760002";"Park Street";"Ganjam";"Orissa"
33219;"760002";"Prem Nagar";"Ganjam";"Orissa"
33220;"760002";"Puruna Bus Stand";"Ganjam";"Orissa"
33221;"760002";"Sriram Nagar";"Ganjam";"Orissa"
33222;"760003";"";"Ganjam";"Orissa"
33223;"760004";"Baidyanathpur";"Brahmapur";"Orissa"
33224;"760004";"Courtpeta";"Brahmapur";"Orissa"
33225;"760004";"Goilundi";"Brahmapur";"Orissa"
33226;"760004";"MKCG Medical College";"Brahmapur";"Orissa"
33227;"760005";"East Coast Railway Station";"Brahmapur";"Orissa"
33228;"760005";"Hill Patna";"Brahmapur";"Orissa"
33229;"760007";"";"Ganjam";"Orissa"
33230;"760008";"";"Ganjam";"Orissa"
33231;"760009";"";"Ganjam";"Orissa"
33232;"760010";"Ankuli";"Berhampur";"Orissa"
33233;"760010";"Pathara Junction";"Berhampur";"Orissa"
33234;"760010";"UCP Engineering Scol";"Berhampur";"Orissa"
33235;"760011";"";"Berhampur";"Orissa"
33236;"760031";"";"Indrakhi";"Orissa"
33237;"760032";"";"Bahadurpetta";"Orissa"
33238;"760033";"";"Konisi";"Orissa"
33239;"760034";"";"Padmapur (Behrampur)";"Orissa"
33240;"760100";"";"Ganjam";"Orissa"
33241;"761001";"Nimakhandi";"Ganjam";"Orissa"
33242;"761002";"";"Ganjam";"Orissa"
33243;"761003";"Bhatkumarda";"Ganjam";"Orissa"
33244;"761004";"Patrapur (GM)";"Ganjam";"Orissa"
33245;"761005";"Jaradagad";"Ganjam";"Orissa"
33246;"761006";"Jayantipur";"Ganjam";"Orissa"
33247;"761007";"Padmanbhapur";"Ganjam";"Orissa"
33248;"761008";"Golanthra";"Ganjam";"Orissa"
33249;"761009";"Girisola";"Ganjam";"Orissa"
33250;"761010";"Chikati";"Ganjam";"Orissa"
33251;"761011";"";"Ganjam";"Orissa"
33252;"761012";"";"Ganjam";"Orissa"
33253;"761013";"Pattopur";"Ganjam";"Orissa"
33254;"761014";"Pudamari";"Ganjam";"Orissa"
33255;"761015";"Mohana";"Parlakhemundi";"Orissa"
33256;"761016";"R Udaigiri";"Ganjam";"Orissa"
33257;"761017";"Chandragiri";"Rayagada";"Orissa"
33258;"761018";"Bus Stand";"Ganjam";"Orissa"
33259;"761019";"Pratapur";"Ganjam";"Orissa"
33260;"761020";"";"Ganjam";"Orissa"
33261;"761021";"Digapahandi Tahasil";"Ganjam";"Orissa"
33262;"761025";"";"Ganjam";"Orissa"
33263;"761026";"";"Ganjam";"Orissa"
33264;"761027";"Humma";"Ganjam";"Orissa"
33265;"761028";"Minchinpatna";"Ganjam";"Orissa"
33266;"761029";"";"Ganjam";"Orissa"
33267;"761030";"";"Ganjam";"Orissa"
33268;"761031";"Beguniapada";"Ganjam";"Orissa"
33269;"761032";"";"Ganjam";"Orissa"
33270;"761033";"Gondala";"Ganjam";"Orissa"
33271;"761034";"Mahendragada";"Ganjam";"Orissa"
33272;"761035";"Sumandalo";"Ganjam";"Orissa"
33273;"761036";"Sabulia (Paralakhemundi)";"Ganjam";"Orissa"
33274;"761037";"Surangi";"Ganjam";"Orissa"
33275;"761038";"Phasi";"Ganjam";"Orissa"
33276;"761039";"Kanhaipur";"Ganjam";"Orissa"
33277;"761040";"Nuagam Chikiti";"Ganjam";"Orissa"
33278;"761041";"Badakharida";"Ganjam";"Orissa"
33279;"761042";"Mkei";"Ganjam";"Orissa"
33280;"761043";"";"Pandia";"Orissa"
33281;"761044";"Athagarh Patna";"Ganjam";"Orissa"
33282;"761045";"";"Ganjam";"Orissa"
33283;"761046";"Munshipentha";"Ganjam";"Orissa"
33284;"761051";"Narendrapur";"Kordha";"Orissa"
33285;"761052";"Golabandh";"Ganjam";"Orissa"
33286;"761053";"Samantipalli";"Ganjam";"Orissa"
33287;"761054";"Ballipada";"Ganjam";"Orissa"
33288;"761055";"Bissamgiri";"Ganjam";"Orissa"
33289;"761056";"Sahapur";"Ganjam";"Orissa"
33290;"761101";"Kanchuru";"Ganjam";"Orissa"
33291;"761102";"";"Ganjam";"Orissa"
33292;"761103";"Pitala";"Ganjam";"Orissa"
33293;"761104";"Bandadevipatna";"Ganjam";"Orissa"
33294;"761105";"Polsara";"Ganjam";"Orissa"
33295;"761106";"Seragada";"Ganjam";"Orissa"
33296;"761107";"Dharakote";"Ganjam";"Orissa"
33297;"761108";"Suruda Bazar";"Ganjam";"Orissa"
33298;"761109";"Dagada";"Ganjam";"Orissa"
33299;"761110";"";"Ganjam";"Orissa"
33300;"761111";"";"Ganjam";"Orissa"
33301;"761112";"Mathura";"Ganjam";"Orissa"
33302;"761113";"Kaspakaradakona";"Ganjam";"Orissa"
33303;"761114";"Mundamarai";"Ganjam";"Orissa"
33304;"761115";"Gunthapada";"Ganjam";"Orissa"
33305;"761116";"Bhetnoi";"Ganjam";"Orissa"
33306;"761117";"Ballipadar";"Ganjam";"Orissa"
33307;"761118";"";"Buguda";"Orissa"
33308;"761119";"Badadanda Sahi";"Ganjam";"Orissa"
33309;"761120";"Bargaon";"Ganjam";"Orissa"
33310;"761121";"Jaganathprasad";"Ganjam";"Orissa"
33311;"761122";"Nimina";"Ganjam";"Orissa"
33312;"761123";"Gangapur";"Ganjam";"Orissa"
33313;"761124";"Gobara";"Ganjam";"Orissa"
33314;"761125";"Badakodanda";"Ganjam";"Orissa"
33315;"761126";"";"Ganjam";"Orissa"
33316;"761127";"Bhanjnagar College";"Ganjam";"Orissa"
33317;"761128";"Khukundia Nuagada";"Ganjam";"Orissa"
33318;"761131";"Kullada";"Ganjam";"Orissa"
33319;"761132";"Mujjagada";"Ganjam";"Orissa"
33320;"761133";"Jullundi";"Ganjam";"Orissa"
33321;"761134";"Burupada";"Ganjam";"Orissa"
33322;"761135";"Debabhumi";"Ganjam";"Orissa"
33323;"761136";"Station Road";"Ganjam";"Orissa"
33324;"761137";"Baragaon (Aska)";"Ganjam";"Orissa"
33325;"761138";"Tarasinigi";"Ganjam";"Orissa"
33326;"761139";"Panchabhuti";"Ganjam";"Orissa"
33327;"761140";"Tanarada";"Ganjam";"Orissa"
33328;"761141";"Galleri";"Ganjam";"Orissa"
33329;"761142";"Jhadabhumi";"Ganjam";"Orissa"
33330;"761143";"Karachuli";"Ganjam";"Orissa"
33331;"761144";"Konkarada";"Ganjam";"Orissa"
33332;"761145";"Khambeswaripatna";"Ganjam";"Orissa"
33333;"761151";"Asurabandha";"Ganjam";"Orissa"
33334;"761200";"";"Ganjam";"Orissa"
33335;"761201";"";"Ganjam";"Orissa"
33336;"761206";"Kashinagar";"Gajapati";"Orissa"
33337;"761207";"Gumma";"Gajapati";"Orissa"
33338;"761208";"Kharada";"Gajapati";"Orissa"
33339;"761209";"Khariaguda";"Gajapati";"Orissa"
33340;"761210";"Gurandi";"Phulbani";"Orissa"
33341;"761211";"Upalada";"Gajapati";"Orissa"
33342;"761212";"Narayanpur";"Gajapati";"Orissa"
33343;"761213";"";"Ganjam";"Orissa"
33344;"761214";"Nuagada";"Gajapati";"Orissa"
33345;"761215";"Garabandha";"Parlakhemundi";"Orissa"
33346;"761216";"Serango";"Parlakhemundi";"Orissa"
33347;"761217";"Odaba";"Gajapati";"Orissa"
33348;"762001";"Contractorpada";"Kandhamal";"Orissa"
33349;"762010";"Tikkabali";"Kandhamal";"Orissa"
33350;"762011";"Phiringia";"Kandhamal";"Orissa"
33351;"762012";"Khajuripada";"Parlakhemundi";"Orissa"
33352;"762013";"Purunakatak";"Kandhamal";"Orissa"
33353;"762014";"udhraj";"Kandhamal";"Orissa"
33354;"762015";"Baunsuni";"Boudh";"Orissa"
33355;"762016";"Manmunda";"Kandhamal";"Orissa"
33356;"762017";"Kantamal";"Boudh";"Orissa"
33357;"762018";"Ghantapara";"Kandhamal";"Orissa"
33358;"762019";"Sankarkle";"Kandhamal";"Orissa"
33359;"762021";"Bamunigaon";"Kandhamal";"Orissa"
33360;"762022";"Kalinga";"Kandhamal";"Orissa"
33361;"762023";"Jhadaragingi";"Kandhamal";"Orissa"
33362;"762024";"Biranarsinghpur";"Kandhamal";"Orissa"
33363;"762025";"Bastingia";"Phulbani";"Orissa"
33364;"762026";"Sarasara";"Kandhamal";"Orissa"
33365;"762027";"Linepada";"Kandhamal";"Orissa"
33366;"762028";"Chakapada";"Kandhamal";"Orissa"
33367;"762029";"Gumagarh";"Kandhamal";"Orissa"
33368;"762030";"Baghiabahal";"Boudh";"Orissa"
33369;"762101";"Raikia";"Phulbani";"Orissa"
33370;"762102";"Nuagaon (Phulbani)";"Kandhamal";"Orissa"
33371;"762103";"Balliguda";"Kandhamal";"Orissa"
33372;"762104";"Daringabadi";"Kandhamal";"Orissa"
33373;"762105";"Kotharh";"Kandhamal";"Orissa"
33374;"762106";"Sarangada";"Kandhamal";"Orissa"
33375;"762107";"Tumribandh";"Kandhamal";"Orissa"
33376;"762108";"Rudangia";"Kandhamal";"Orissa"
33377;"762109";"Kurtumgarh";"Kandhamal";"Orissa"
33378;"762110";"Barkhama";"Kandhamal";"Orissa"
33379;"762111";"Mallikapodi";"Kandhamal";"Orissa"
33380;"762112";"Paburia";"Phulbani";"Orissa"
33381;"763001";"";"Koraput";"Orissa"
33382;"763002";"";"Koraput";"Orissa"
33383;"763003";"";"Koraput";"Orissa"
33384;"763004";"";"Koraput";"Orissa"
33385;"763008";"Damanjodi";"Koraput";"Orissa"
33386;"763008";"Litiguda";"Koraput";"Orissa"
33387;"763008";"Mathalput";"Koraput";"Orissa"
33388;"763036";"";"Koraput";"Orissa"
33389;"764001";"BD Pur";"Jeypore";"Orissa"
33390;"764001";"Civil Court";"Jeypore";"Orissa"
33391;"764001";"Jeypore Fort";"Jeypore";"Orissa"
33392;"764001";"Koraput Road";"Jeypore";"Orissa"
33393;"764002";"";"Koraput";"Orissa"
33394;"764003";"";"Koraput";"Orissa"
33395;"764004";"";"Koraput";"Orissa"
33396;"764005";"Jayanagar (Jaypore 5)";"Koraput";"Orissa"
33397;"764008";"Taragaon";"Koraput";"Orissa"
33398;"764011";"Kolabnagar";"Koraput";"Orissa"
33399;"764012";"Kundra";"Koraput";"Orissa"
33400;"764020";"Collectorate Main Road";"Koraput";"Orissa"
33401;"764021";"";"Koraput";"Orissa"
33402;"764022";"Koraput Collectorate ";"Koraput";"Orissa"
33403;"764027";"Bandhugaon";"Cuttack";"Orissa"
33404;"764036";"";"Koraput";"Orissa"
33405;"764037";"Nandapur";"Koraput";"Orissa"
33406;"764038";"Padwa";"Koraput";"Orissa"
33407;"764039";"Pottangi";"Koraput";"Orissa"
33408;"764040";"Machkund";"Koraput";"Orissa"
33409;"764041";"Jalput";"Koraput";"Orissa"
33410;"764042";"Onukadeli";"Koraput";"Orissa"
33411;"764043";"Ipariguda";"Koraput";"Orissa"
33412;"764044";"Mathili";"Koraput";"Orissa"
33413;"764045";"";"Malkangiri";"Orissa"
33414;"764046";"Panchabati";"Koraput";"Orissa"
33415;"764047";"Kalimela";"Koraput";"Orissa"
33416;"764048";"";"Malkangiri";"Orissa"
33417;"764049";"Lachipeta";"Koraput";"Orissa"
33418;"764051";"";"Balimela";"Orissa"
33419;"764052";"Chitrakonda";"Koraput";"Orissa"
33420;"764053";"Dyke 3";"Koraput";"Orissa"
33421;"764054";"Bandhamamidi";"Koraput";"Orissa"
33422;"764055";"Ambaguda";"Naupada";"Orissa"
33423;"764056";"";"Koraput";"Orissa"
33424;"764057";"Bhairabasinghpur";"Koraput";"Orissa"
33425;"764058";"";"Kotpad";"Orissa"
33426;"764059";"";"Nabarangapur";"Orissa"
33427;"764060";"Batasana";"Koraput";"Orissa"
33428;"764061";"Kosagumuda";"Nabarangapur";"Orissa"
33429;"764062";"Bikrampur";"Parlakhemundi";"Orissa"
33430;"764063";"Mirganiguda";"Koraput";"Orissa"
33431;"764069";"Anchalgumma";"Koraput";"Orissa"
33432;"764070";"Tentulikhunti";"Koraput";"Orissa"
33433;"764071";"Papadahandi";"Nabarangapur";"Orissa"
33434;"764072";"Dabugaon";"Koraput";"Orissa"
33435;"764073";"";"Nabarangapur";"Orissa"
33436;"764074";"Raighar";"Nabarangapur";"Orissa"
33437;"764075";"Kodinga";"Nabarangapur";"Orissa"
33438;"764077";"Chandahandi";"Koraput";"Orissa"
33439;"764078";"Danganerbheja";"Koraput";"Orissa"
33440;"764079";"Jharigam";"Koraput";"Orissa"
33441;"764081";"Lamptaput";"Koraput";"Orissa"
33442;"764082";"Korkonda";"Koraput";"Orissa"
33443;"764083";"Chattahandi";"Koraput";"Orissa"
33444;"764084";"Hardoli";"Koraput";"Orissa"
33445;"764085";"Indrapur";"Koraput";"Orissa"
33446;"765001";"Rama Krishna Nagar";"Rayagada";"Orissa"
33447;"765001";"Rayagada Railway Station";"Rayagada";"Orissa"
33448;"765001";"SBI ATM Station Bazar";"Rayagada";"Orissa"
33449;"765002";"";"Rayagada";"Orissa"
33450;"765012";"Kolanara";"Koraput";"Orissa"
33451;"765013";"Lakhmipur";"Koraput";"Orissa"
33452;"765014";"Narayanpatna";"Koraput";"Orissa"
33453;"765015";"Kashipur";"Rayagada";"Orissa"
33454;"765016";"Kalyansinghpur";"Koraput";"Orissa"
33455;"765017";"";"Rayagada";"Orissa"
33456;"765018";"";"Rayagada";"Orissa"
33457;"765019";"Bissam Cuttack";"Koraput";"Orissa"
33458;"765020";"";"Rayagada";"Orissa"
33459;"765021";"Ambadola";"Koraput";"Orissa"
33460;"765022";"";"Rayagada";"Orissa"
33461;"765023";"Kujendri";"Rayagada";"Orissa"
33462;"765024";"Ukkamba";"Rayagada";"Orissa"
33463;"765025";"Padmapur (K)";"Koraput";"Orissa"
33464;"765026";"";"Gudari";"Orissa"
33465;"765028";"Dasmanthupur";"Koraput";"Orissa"
33466;"765029";"Ramanaguda";"Rayagada";"Orissa"
33467;"765030";"Kakirigumma";"Koraput";"Orissa"
33468;"765031";"Jemadeipentha";"Koraput";"Orissa"
33469;"765032";"Naira";"Koraput";"Orissa"
33470;"766001";"Bundelguda";"Bhawanipatna";"Orissa"
33471;"766001";"Dadpur";"Bhawanipatna";"Orissa"
33472;"766001";"Gudialipadar";"Bhawanipatna";"Orissa"
33473;"766001";"Kamthana";"Bhawanipatna";"Orissa"
33474;"766001";"Karlaguda";"Bhawanipatna";"Orissa"
33475;"766001";"Medinipur";"Bhawanipatna";"Orissa"
33476;"766001";"Paramanandapur";"Bhawanipatna";"Orissa"
33477;"766001";"Risigaon";"Bhawanipatna";"Orissa"
33478;"766001";"Sagada";"Bhawanipatna";"Orissa"
33479;"766002";"";"Collectorate";"Orissa"
33480;"766011";"Utkela";"Kalahandi";"Orissa"
33481;"766012";"";"Kalahandi";"Orissa"
33482;"766013";"Kalampur";"Kalahandi";"Orissa"
33483;"766014";"";"Kalahandi";"Orissa"
33484;"766015";"";"Kalahandi";"Orissa"
33485;"766016";"Deobg";"Kalahandi";"Orissa"
33486;"766017";"Charbahal";"Kalahandi";"Orissa"
33487;"766018";"Jaipatna";"Kalahandi";"Orissa"
33488;"766019";"Koksara";"Kalahandi";"Orissa"
33489;"766020";"";"Kalahandi";"Orissa"
33490;"766021";"Pastikudi";"Kalahandi";"Orissa"
33491;"766022";"Golamunda";"Kalahandi";"Orissa"
33492;"766023";"Mahichala";"Kalahandi";"Orissa"
33493;"766024";"Ladugaon";"Kalahandi";"Orissa"
33494;"766025";"Kandel";"Kalahandi";"Orissa"
33495;"766026";"";"Mukhiguda";"Orissa"
33496;"766027";"Basantapada";"Lanjigarh";"Orissa"
33497;"766027";"Lanjigarh Singpur Road";"Lanjigarh";"Orissa"
33498;"766027";"Malijubang";"Lanjigarh";"Orissa"
33499;"766028";"Ampani";"Kalahandi";"Orissa"
33500;"766029";"Sosia";"Kalahandi";"Orissa"
33501;"766101";"Rupra Road";"Kalahandi";"Orissa"
33502;"766103";"Parla";"Kalahandi";"Orissa"
33503;"766104";"";"Nuapada";"Orissa"
33504;"766105";"";"Kalahandi";"Orissa"
33505;"766106";"Komna";"Kalahandi";"Orissa"
33506;"766107";"";"Nuapada";"Orissa"
33507;"766108";"Sinhapalli";"Kalahandi";"Orissa"
33508;"766109";"Amsena";"Kalahandi";"Orissa"
33509;"766110";"Narla Road";"Kalahandi";"Orissa"
33510;"766111";"Den";"Naupada";"Orissa"
33511;"766112";"Kandel Road";"Kalahandi";"Orissa"
33512;"766113";"Tukla";"Kalahandi";"Orissa"
33513;"766114";"Lakhna";"Kalahandi";"Orissa"
33514;"766115";"Behera";"Kalahandi";"Orissa"
33515;"766116";"Karlamunda";"Kalahandi";"Orissa"
33516;"766117";"Bargaon";"Kalahandi";"Orissa"
33517;"766118";"Duajhat";"Kalahandi";"Orissa"
33518;"767001";"Civil Court";"Balangir";"Orissa"
33519;"767001";"Roshni Public Scol";"Balangir";"Orissa"
33520;"767001";"Rugudipada";"Balangir";"Orissa"
33521;"767001";"Talpalipara";"Balangir";"Orissa"
33522;"767001";"Tikrapara";"Balangir";"Orissa"
33523;"767002";"Atgaon";"Balangir";"Orissa"
33524;"767002";"Bhaler";"Balangir";"Orissa"
33525;"767002";"Bubel";"Balangir";"Orissa"
33526;"767002";"Chhatapipal";"Balangir";"Orissa"
33527;"767002";"Daspur";"Balangir";"Orissa"
33528;"767002";"Fatkara";"Balangir";"Orissa"
33529;"767002";"Gaintala";"Balangir";"Orissa"
33530;"767002";"ICICI Bank ATM";"Balangir";"Orissa"
33531;"767002";"Jamgaon";"Balangir";"Orissa"
33532;"767002";"Kharjura";"Balangir";"Orissa"
33533;"767002";"Khujenpali";"Balangir";"Orissa"
33534;"767002";"Kurul";"Balangir";"Orissa"
33535;"767002";"Mahimunda";"Balangir";"Orissa"
33536;"767002";"Makundpur";"Balangir";"Orissa"
33537;"767002";"Malmunda";"Balangir";"Orissa"
33538;"767002";"Puintala";"Balangir";"Orissa"
33539;"767002";"Rajendra College";"Balangir";"Orissa"
